image,stratum,effort,reference,variant,bd_rate_percent,quality_low,quality_high
kodak--10,kodak,3,weighted,both,0.6110403912569886,79.13024644862244,92.08706648944937
kodak--10,kodak,4,default,weighted,-0.4950846675243957,78.08699200933613,91.93706597625078
kodak--10,kodak,4,default,quantize,-0.8122018147880833,78.08699200933613,91.93706597625078
kodak--10,kodak,4,default,smooth,-0.049628752159257813,78.08699200933613,91.93706597625078
kodak--10,kodak,4,default,both,0.30234487617291456,78.08699200933613,91.93706597625078
kodak--10,kodak,4,weighted,default,0.49754795114409195,78.08699200933613,91.93706597625078
kodak--10,kodak,4,weighted,quantize,-0.3186949571326246,78.08699200933613,91.93706597625078
kodak--10,kodak,4,weighted,smooth,0.4476722721452874,78.08699200933613,91.93706597625078
kodak--10,kodak,4,weighted,both,0.8013971380537938,78.08699200933613,91.93706597625078
kodak--10,kodak,7,default,weighted,-0.5484617054895136,78.7196427833139,91.96776684433357
kodak--10,kodak,7,default,quantize,-1.014458411045469,78.7196427833139,91.96776684433357
kodak--10,kodak,7,default,smooth,-0.17355806462684265,78.7196427833139,91.96776684433357
kodak--10,kodak,7,default,both,-0.4219896798025915,78.7196427833139,91.96776684433357
kodak--10,kodak,7,weighted,default,0.5514863971890794,78.7196427833139,91.96776684433357
kodak--10,kodak,7,weighted,quantize,-0.46856661399844607,78.7196427833139,91.96776684433357
kodak--10,kodak,7,weighted,smooth,0.37697118344459507,78.7196427833139,91.96776684433357
kodak--10,kodak,7,weighted,both,0.1271695017048348,78.7196427833139,91.96776684433357
kodak--15,kodak,3,default,weighted,-1.3851864714051845,74.44745069486936,90.57258909028187
kodak--15,kodak,3,default,quantize,-1.371778088486925,74.44745069486936,90.57258909028187
kodak--15,kodak,3,default,smooth,-1.1866025173089163,74.44745069486936,90.57258909028187
kodak--15,kodak,3,default,both,-0.9226232226657787,74.44745069486936,90.57258909028187
kodak--15,kodak,3,weighted,default,1.4046434017781002,74.44745069486936,90.57258909028187
kodak--15,kodak,3,weighted,quantize,0.013596722884205594,74.44745069486936,90.57258909028187
kodak--15,kodak,3,weighted,smooth,0.20137335050447125,74.44745069486936,90.57258909028187
kodak--15,kodak,3,weighted,both,0.4690606128918742,74.44745069486936,90.57258909028187
