resolution_class,effort,stage,mean_ms
clic_1_8_to_3_4mp,5,aq.reconstruction.dct8x16,0.013232583333333334
clic_1_8_to_3_4mp,5,aq.reconstruction.final_cfl,0.49094091666666667
clic_1_8_to_3_4mp,5,aq.reconstruction.forward.dct16,0.008461749999999999
clic_1_8_to_3_4mp,5,aq.reconstruction.forward.dct16x32,0.029868083333333333
clic_1_8_to_3_4mp,5,aq.reconstruction.forward.dct16x8,0.014899166666666666
clic_1_8_to_3_4mp,5,aq.reconstruction.forward.dct32,0.2887465833333333
clic_1_8_to_3_4mp,5,aq.reconstruction.forward.dct32x16,0.02725341666666666
clic_1_8_to_3_4mp,5,aq.reconstruction.forward.dct8,0.048840333333333326
clic_1_8_to_3_4mp,5,aq.reconstruction.forward.dct8x16,0.014913250000000001
clic_1_8_to_3_4mp,5,aq.reconstruction.quantizer,0.2604134166666667
clic_1_8_to_3_4mp,5,aq.reconstruction.reset,0.002097333333333333
clic_1_8_to_3_4mp,5,aq.strategy_dispatch,0.0036494166666666667
clic_1_8_to_3_4mp,5,butteraugli.malta.main,1.8759236666666668
clic_1_8_to_3_4mp,5,butteraugli.malta.sub,0.49556949999999994
clic_1_8_to_3_4mp,5,butteraugli.mask.main,0.35192033333333334
clic_1_8_to_3_4mp,5,butteraugli.mask_final.sub,0.41597924999999997
clic_1_8_to_3_4mp,5,butteraugli.psycho.main.high_x,0.43551416666666665
clic_1_8_to_3_4mp,5,butteraugli.psycho.main.high_y,0.42164575
clic_1_8_to_3_4mp,5,butteraugli.psycho.main.low_medium,1.4835625
clic_1_8_to_3_4mp,5,butteraugli.psycho.main.medium_b,0.3836110833333333
clic_1_8_to_3_4mp,5,butteraugli.psycho.main.opsin,0.4901355
clic_1_8_to_3_4mp,5,butteraugli.psycho.main.suppress_x,0.17906249999999999
clic_1_8_to_3_4mp,5,butteraugli.psycho.main.ultra_x,0.3781285833333334
clic_1_8_to_3_4mp,5,butteraugli.psycho.main.ultra_y,0.6404165833333333
clic_1_8_to_3_4mp,5,butteraugli.psycho.sub.high_x,0.11319433333333334
clic_1_8_to_3_4mp,5,butteraugli.psycho.sub.high_y,0.11121191666666667
clic_1_8_to_3_4mp,5,butteraugli.psycho.sub.low_medium,0.3706945
clic_1_8_to_3_4mp,5,butteraugli.psycho.sub.medium_b,0.10529183333333335
clic_1_8_to_3_4mp,5,butteraugli.psycho.sub.opsin,0.3704654166666667
clic_1_8_to_3_4mp,5,butteraugli.psycho.sub.suppress_x,0.04780900000000001
clic_1_8_to_3_4mp,5,butteraugli.psycho.sub.ultra_x,0.08775008333333334
clic_1_8_to_3_4mp,5,butteraugli.psycho.sub.ultra_y,0.12132625000000001
clic_1_8_to_3_4mp,5,butteraugli.resident_reduction,1.2994025833333334
clic_1_8_to_3_4mp,5,frontend.ac_strategy.dct16,2.109656166666667
clic_1_8_to_3_4mp,5,frontend.ac_strategy.dct16x32,1.3439064166666668
clic_1_8_to_3_4mp,5,frontend.ac_strategy.dct16x8,1.1739028333333332
clic_1_8_to_3_4mp,5,frontend.ac_strategy.dct32,2.2159999166666666
clic_1_8_to_3_4mp,5,frontend.ac_strategy.dct32x16,1.2180415833333333
clic_1_8_to_3_4mp,5,frontend.ac_strategy.dct8,0.6624201666666667
clic_1_8_to_3_4mp,5,frontend.ac_strategy.dct8x16,1.1202708333333333
clic_1_8_to_3_4mp,5,frontend.ac_strategy.metadata,0.32745466666666667
clic_1_8_to_3_4mp,5,frontend.ac_strategy.select,0.339309
clic_1_8_to_3_4mp,5,frontend.initial_quantization,1.8077777500000003
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.main.high_x,0.43296891666666665
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.main.high_y,0.4218439166666667
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.main.low_medium,1.47542725
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.main.mask,0.5261005000000001
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.main.medium_b,0.3811944999999999
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.main.opsin,0.55971175
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.main.suppress_x,0.17960416666666665
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.main.ultra_x,0.38075358333333337
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.main.ultra_y,0.6506877499999999
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.sub.high_x,0.11612500000000002
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.sub.high_y,0.14985416666666665
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.sub.low_medium,0.36730550000000006
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.sub.mask,0.14061116666666665
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.sub.medium_b,0.10418066666666666
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.sub.opsin,0.37979525
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.sub.suppress_x,0.04812158333333333
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.sub.ultra_x,0.09185416666666667
clic_1_8_to_3_4mp,5,frontend.prepare_aq.reference.sub.ultra_y,0.11789258333333334
clic_1_8_to_3_4mp,5,frontend.quant_adjustment,0.037455
clic_1_8_to_3_4mp,6,aq.epf.pass_1,0.51097925
clic_1_8_to_3_4mp,6,aq.epf_linear.pass_2,0.39699650000000003
clic_1_8_to_3_4mp,6,aq.final_frame.dc_quantization,1.51834725
clic_1_8_to_3_4mp,6,aq.final_frame.dct16,0.06821883333333334
clic_1_8_to_3_4mp,6,aq.final_frame.dct16x32,0.20119791666666667
clic_1_8_to_3_4mp,6,aq.final_frame.dct16x8,0.09140975
clic_1_8_to_3_4mp,6,aq.final_frame.dct32,0.9367430833333334
clic_1_8_to_3_4mp,6,aq.final_frame.dct32x16,0.204014
clic_1_8_to_3_4mp,6,aq.final_frame.dct8,0.12361116666666666
clic_1_8_to_3_4mp,6,aq.final_frame.dct8x16,0.06650683333333333
clic_1_8_to_3_4mp,6,aq.final_frame.quantizer,0.21756916666666667
clic_1_8_to_3_4mp,6,aq.gaborish,0.43828808333333336
clic_1_8_to_3_4mp,6,aq.policy_bounds,0.008510583333333334
clic_1_8_to_3_4mp,6,aq.policy_initialize,0.007770833333333334
clic_1_8_to_3_4mp,6,aq.policy_update,0.008617916666666664
clic_1_8_to_3_4mp,6,aq.reconstruction.coefficients.dct16,0.06290641666666667
clic_1_8_to_3_4mp,6,aq.reconstruction.coefficients.dct16x32,0.1946945833333333
clic_1_8_to_3_4mp,6,aq.reconstruction.coefficients.dct16x8,0.08440258333333334
clic_1_8_to_3_4mp,6,aq.reconstruction.coefficients.dct32,0.7824129166666668
clic_1_8_to_3_4mp,6,aq.reconstruction.coefficients.dct32x16,0.1973263333333333
clic_1_8_to_3_4mp,6,aq.reconstruction.coefficients.dct8,0.09640633333333333
clic_1_8_to_3_4mp,6,aq.reconstruction.coefficients.dct8x16,0.06526758333333334
clic_1_8_to_3_4mp,6,aq.reconstruction.dc_llf,0.10084391666666669
clic_1_8_to_3_4mp,6,aq.reconstruction.dc_quantization,1.5380314166666667
clic_1_8_to_3_4mp,6,aq.reconstruction.dc_smoothing,0.009177083333333334
clic_1_8_to_3_4mp,6,aq.reconstruction.dct16,0.008270833333333333
clic_1_8_to_3_4mp,6,aq.reconstruction.dct16x32,0.029809166666666668
clic_1_8_to_3_4mp,6,aq.reconstruction.dct16x8,0.012250000000000002
clic_1_8_to_3_4mp,6,aq.reconstruction.dct32,0.29900008333333333
clic_1_8_to_3_4mp,6,aq.reconstruction.dct32x16,0.028882083333333336
clic_1_8_to_3_4mp,6,aq.reconstruction.dct8,0.04902775000000001
clic_1_8_to_3_4mp,6,aq.reconstruction.dct8x16,0.013163166666666665
clic_1_8_to_3_4mp,6,aq.reconstruction.final_cfl,0.48983325
clic_1_8_to_3_4mp,6,aq.reconstruction.forward.dct16,0.008031166666666666
clic_1_8_to_3_4mp,6,aq.reconstruction.forward.dct16x32,0.029656166666666664
clic_1_8_to_3_4mp,6,aq.reconstruction.forward.dct16x8,0.01429175
clic_1_8_to_3_4mp,6,aq.reconstruction.forward.dct32,0.2877570833333333
clic_1_8_to_3_4mp,6,aq.reconstruction.forward.dct32x16,0.027802083333333335
clic_1_8_to_3_4mp,6,aq.reconstruction.forward.dct8,0.04918408333333333
clic_1_8_to_3_4mp,6,aq.reconstruction.forward.dct8x16,0.014774250000000001
clic_1_8_to_3_4mp,6,aq.reconstruction.quantizer,0.2468335
clic_1_8_to_3_4mp,6,aq.reconstruction.reset,0.0021285833333333335
clic_1_8_to_3_4mp,6,aq.strategy_dispatch,0.00352425
clic_1_8_to_3_4mp,6,butteraugli.malta.main,1.928059083333333
clic_1_8_to_3_4mp,6,butteraugli.malta.sub,0.49039933333333335
clic_1_8_to_3_4mp,6,butteraugli.mask.main,0.35970133333333326
clic_1_8_to_3_4mp,6,butteraugli.mask_final.sub,0.41133675000000003
clic_1_8_to_3_4mp,6,butteraugli.psycho.main.high_x,0.4261526666666667
clic_1_8_to_3_4mp,6,butteraugli.psycho.main.high_y,0.4574444166666667
clic_1_8_to_3_4mp,6,butteraugli.psycho.main.low_medium,1.477142416666667
clic_1_8_to_3_4mp,6,butteraugli.psycho.main.medium_b,0.38078474999999995
clic_1_8_to_3_4mp,6,butteraugli.psycho.main.opsin,0.49606941666666665
clic_1_8_to_3_4mp,6,butteraugli.psycho.main.suppress_x,0.17783341666666666
clic_1_8_to_3_4mp,6,butteraugli.psycho.main.ultra_x,0.38070825
clic_1_8_to_3_4mp,6,butteraugli.psycho.main.ultra_y,0.6436145833333333
clic_1_8_to_3_4mp,6,butteraugli.psycho.sub.high_x,0.11250349999999998
clic_1_8_to_3_4mp,6,butteraugli.psycho.sub.high_y,0.1103715
clic_1_8_to_3_4mp,6,butteraugli.psycho.sub.low_medium,0.3696979166666667
clic_1_8_to_3_4mp,6,butteraugli.psycho.sub.medium_b,0.10425366666666665
clic_1_8_to_3_4mp,6,butteraugli.psycho.sub.opsin,0.3603020833333333
clic_1_8_to_3_4mp,6,butteraugli.psycho.sub.suppress_x,0.04677091666666666
clic_1_8_to_3_4mp,6,butteraugli.psycho.sub.ultra_x,0.08601391666666668
clic_1_8_to_3_4mp,6,butteraugli.psycho.sub.ultra_y,0.12122566666666666
clic_1_8_to_3_4mp,6,butteraugli.resident_reduction,1.2861459166666667
clic_1_8_to_3_4mp,6,frontend.ac_strategy.dct16,2.0948365833333336
clic_1_8_to_3_4mp,6,frontend.ac_strategy.dct16x32,1.3026839166666668
clic_1_8_to_3_4mp,6,frontend.ac_strategy.dct16x8,1.1717396666666666
clic_1_8_to_3_4mp,6,frontend.ac_strategy.dct32,2.2496390833333333
clic_1_8_to_3_4mp,6,frontend.ac_strategy.dct32x16,1.1465766666666668
clic_1_8_to_3_4mp,6,frontend.ac_strategy.dct8,0.6686388333333332
clic_1_8_to_3_4mp,6,frontend.ac_strategy.dct8x16,1.1210313333333335
clic_1_8_to_3_4mp,6,frontend.ac_strategy.metadata,0.32373266666666667
clic_1_8_to_3_4mp,6,frontend.ac_strategy.select,0.33822225
clic_1_8_to_3_4mp,6,frontend.initial_quantization,1.8079896666666666
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.main.high_x,0.425337
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.main.high_y,0.42162158333333327
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.main.low_medium,1.4751320833333335
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.main.mask,0.5999930833333333
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.main.medium_b,0.38121875
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.main.opsin,0.53627775
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.main.suppress_x,0.1780938333333333
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.main.ultra_x,0.3773019166666667
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.main.ultra_y,0.6398855
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.sub.high_x,0.11131599999999998
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.sub.high_y,0.10900008333333332
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.sub.low_medium,0.36707300000000004
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.sub.mask,0.14276733333333333
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.sub.medium_b,0.10279508333333336
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.sub.opsin,0.381125
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.sub.suppress_x,0.04752458333333334
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.sub.ultra_x,0.08582983333333333
clic_1_8_to_3_4mp,6,frontend.prepare_aq.reference.sub.ultra_y,0.12418416666666666
clic_1_8_to_3_4mp,6,frontend.quant_adjustment,0.04057316666666667
clic_1_8_to_3_4mp,7,aq.epf.pass_1,1.0216285833333332
clic_1_8_to_3_4mp,7,aq.epf_linear.pass_2,0.8383924166666666
clic_1_8_to_3_4mp,7,aq.final_frame.dc_quantization,1.5204755833333332
clic_1_8_to_3_4mp,7,aq.final_frame.dct16,0.06636458333333332
clic_1_8_to_3_4mp,7,aq.final_frame.dct16x32,0.20351758333333336
clic_1_8_to_3_4mp,7,aq.final_frame.dct16x8,0.09425008333333333
clic_1_8_to_3_4mp,7,aq.final_frame.dct32,0.9718471666666666
clic_1_8_to_3_4mp,7,aq.final_frame.dct32x16,0.20494808333333334
clic_1_8_to_3_4mp,7,aq.final_frame.dct8,0.11572224999999998
clic_1_8_to_3_4mp,7,aq.final_frame.dct8x16,0.06901708333333333
clic_1_8_to_3_4mp,7,aq.final_frame.quantizer,0.24461808333333335
clic_1_8_to_3_4mp,7,aq.gaborish,0.8745450000000002
clic_1_8_to_3_4mp,7,aq.policy_bounds,0.008611083333333333
clic_1_8_to_3_4mp,7,aq.policy_initialize,0.007715083333333335
clic_1_8_to_3_4mp,7,aq.policy_update,0.016343916666666666
clic_1_8_to_3_4mp,7,aq.reconstruction.coefficients.dct16,0.12448575000000002
clic_1_8_to_3_4mp,7,aq.reconstruction.coefficients.dct16x32,0.3897535833333334
clic_1_8_to_3_4mp,7,aq.reconstruction.coefficients.dct16x8,0.16686466666666666
clic_1_8_to_3_4mp,7,aq.reconstruction.coefficients.dct32,1.5701563333333333
clic_1_8_to_3_4mp,7,aq.reconstruction.coefficients.dct32x16,0.3960625
clic_1_8_to_3_4mp,7,aq.reconstruction.coefficients.dct8,0.2146078333333333
clic_1_8_to_3_4mp,7,aq.reconstruction.coefficients.dct8x16,0.12760075
clic_1_8_to_3_4mp,7,aq.reconstruction.dc_llf,0.1919134166666667
clic_1_8_to_3_4mp,7,aq.reconstruction.dc_quantization,3.05301725
clic_1_8_to_3_4mp,7,aq.reconstruction.dc_smoothing,0.016184
clic_1_8_to_3_4mp,7,aq.reconstruction.dct16,0.01455525
clic_1_8_to_3_4mp,7,aq.reconstruction.dct16x32,0.05701041666666667
clic_1_8_to_3_4mp,7,aq.reconstruction.dct16x8,0.024246666666666663
clic_1_8_to_3_4mp,7,aq.reconstruction.dct32,0.5976910000000001
clic_1_8_to_3_4mp,7,aq.reconstruction.dct32x16,0.05704158333333333
clic_1_8_to_3_4mp,7,aq.reconstruction.dct8,0.09861808333333333
clic_1_8_to_3_4mp,7,aq.reconstruction.dct8x16,0.026253416666666664
clic_1_8_to_3_4mp,7,aq.reconstruction.final_cfl,0.4941110833333333
clic_1_8_to_3_4mp,7,aq.reconstruction.forward.dct16,0.007551999999999999
clic_1_8_to_3_4mp,7,aq.reconstruction.forward.dct16x32,0.02857616666666667
clic_1_8_to_3_4mp,7,aq.reconstruction.forward.dct16x8,0.01358675
clic_1_8_to_3_4mp,7,aq.reconstruction.forward.dct32,0.28871891666666666
clic_1_8_to_3_4mp,7,aq.reconstruction.forward.dct32x16,0.027333249999999993
clic_1_8_to_3_4mp,7,aq.reconstruction.forward.dct8,0.04890641666666667
clic_1_8_to_3_4mp,7,aq.reconstruction.forward.dct8x16,0.01435075
clic_1_8_to_3_4mp,7,aq.reconstruction.quantizer,0.48899325000000005
clic_1_8_to_3_4mp,7,aq.reconstruction.reset,0.004340166666666667
clic_1_8_to_3_4mp,7,aq.strategy_dispatch,0.003531250000000001
clic_1_8_to_3_4mp,7,butteraugli.malta.main,3.7072082500000003
clic_1_8_to_3_4mp,7,butteraugli.malta.sub,0.9719650000000001
clic_1_8_to_3_4mp,7,butteraugli.mask.main,0.7035762500000001
clic_1_8_to_3_4mp,7,butteraugli.mask_final.sub,0.89953125
clic_1_8_to_3_4mp,7,butteraugli.psycho.main.high_x,0.8936354999999999
clic_1_8_to_3_4mp,7,butteraugli.psycho.main.high_y,0.8785416666666666
clic_1_8_to_3_4mp,7,butteraugli.psycho.main.low_medium,2.916756916666667
clic_1_8_to_3_4mp,7,butteraugli.psycho.main.medium_b,0.7615107499999999
clic_1_8_to_3_4mp,7,butteraugli.psycho.main.opsin,1.0156457499999998
clic_1_8_to_3_4mp,7,butteraugli.psycho.main.suppress_x,0.3556769166666667
clic_1_8_to_3_4mp,7,butteraugli.psycho.main.ultra_x,0.7570381666666668
clic_1_8_to_3_4mp,7,butteraugli.psycho.main.ultra_y,1.2771910833333335
clic_1_8_to_3_4mp,7,butteraugli.psycho.sub.high_x,0.22837850000000004
clic_1_8_to_3_4mp,7,butteraugli.psycho.sub.high_y,0.21724291666666665
clic_1_8_to_3_4mp,7,butteraugli.psycho.sub.low_medium,0.73776375
clic_1_8_to_3_4mp,7,butteraugli.psycho.sub.medium_b,0.20474300000000004
clic_1_8_to_3_4mp,7,butteraugli.psycho.sub.opsin,0.7259929999999999
clic_1_8_to_3_4mp,7,butteraugli.psycho.sub.suppress_x,0.09294800000000002
clic_1_8_to_3_4mp,7,butteraugli.psycho.sub.ultra_x,0.16872225
clic_1_8_to_3_4mp,7,butteraugli.psycho.sub.ultra_y,0.23779516666666664
clic_1_8_to_3_4mp,7,butteraugli.resident_reduction,2.58882975
clic_1_8_to_3_4mp,7,frontend.ac_strategy.dct16,2.0199201666666666
clic_1_8_to_3_4mp,7,frontend.ac_strategy.dct16x32,1.300475666666667
clic_1_8_to_3_4mp,7,frontend.ac_strategy.dct16x8,1.171309
clic_1_8_to_3_4mp,7,frontend.ac_strategy.dct32,2.2683438333333332
clic_1_8_to_3_4mp,7,frontend.ac_strategy.dct32x16,1.1104825833333336
clic_1_8_to_3_4mp,7,frontend.ac_strategy.dct8,0.7040276666666667
clic_1_8_to_3_4mp,7,frontend.ac_strategy.dct8x16,1.2059166666666667
clic_1_8_to_3_4mp,7,frontend.ac_strategy.metadata,0.3205659166666667
clic_1_8_to_3_4mp,7,frontend.ac_strategy.select,0.339736
clic_1_8_to_3_4mp,7,frontend.initial_quantization,1.8410417499999998
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.main.high_x,0.42623950000000005
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.main.high_y,0.4226595833333333
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.main.low_medium,1.4373818333333332
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.main.mask,0.53110075
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.main.medium_b,0.39831274999999994
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.main.opsin,0.4947186666666667
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.main.suppress_x,0.18143758333333335
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.main.ultra_x,0.37715975000000007
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.main.ultra_y,0.6882429166666668
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.sub.high_x,0.11601741666666666
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.sub.high_y,0.10893741666666666
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.sub.low_medium,0.40466308333333334
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.sub.mask,0.13786108333333333
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.sub.medium_b,0.1019895
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.sub.opsin,0.3750834166666667
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.sub.suppress_x,0.04755566666666666
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.sub.ultra_x,0.08461433333333333
clic_1_8_to_3_4mp,7,frontend.prepare_aq.reference.sub.ultra_y,0.1175
clic_1_8_to_3_4mp,7,frontend.quant_adjustment,0.036857666666666664
clic_1_8_to_3_4mp,8,aq.epf.pass_1,1.5357151666666666
clic_1_8_to_3_4mp,8,aq.epf_linear.pass_2,1.204972
clic_1_8_to_3_4mp,8,aq.final_frame.dc_quantization,1.5571040833333332
clic_1_8_to_3_4mp,8,aq.final_frame.dct16,0.06783658333333333
clic_1_8_to_3_4mp,8,aq.final_frame.dct16x32,0.20552091666666664
clic_1_8_to_3_4mp,8,aq.final_frame.dct16x8,0.09146175000000001
clic_1_8_to_3_4mp,8,aq.final_frame.dct32,0.9687013333333333
clic_1_8_to_3_4mp,8,aq.final_frame.dct32x16,0.20829141666666665
clic_1_8_to_3_4mp,8,aq.final_frame.dct8,0.11937133333333333
clic_1_8_to_3_4mp,8,aq.final_frame.dct8x16,0.06714958333333333
clic_1_8_to_3_4mp,8,aq.final_frame.quantizer,0.23850724999999998
clic_1_8_to_3_4mp,8,aq.gaborish,1.3947848333333333
clic_1_8_to_3_4mp,8,aq.policy_bounds,0.008475666666666666
clic_1_8_to_3_4mp,8,aq.policy_initialize,0.008850666666666666
clic_1_8_to_3_4mp,8,aq.policy_update,0.028406333333333336
clic_1_8_to_3_4mp,8,aq.reconstruction.coefficients.dct16,0.3033575
clic_1_8_to_3_4mp,8,aq.reconstruction.coefficients.dct16x32,0.5927362500000001
clic_1_8_to_3_4mp,8,aq.reconstruction.coefficients.dct16x8,0.2590208333333333
clic_1_8_to_3_4mp,8,aq.reconstruction.coefficients.dct32,2.3702710833333334
clic_1_8_to_3_4mp,8,aq.reconstruction.coefficients.dct32x16,0.601177
clic_1_8_to_3_4mp,8,aq.reconstruction.coefficients.dct8,0.29712849999999996
clic_1_8_to_3_4mp,8,aq.reconstruction.coefficients.dct8x16,0.23121841666666665
clic_1_8_to_3_4mp,8,aq.reconstruction.dc_llf,0.3027258333333333
clic_1_8_to_3_4mp,8,aq.reconstruction.dc_quantization,4.6104965
clic_1_8_to_3_4mp,8,aq.reconstruction.dc_smoothing,0.026753916666666665
clic_1_8_to_3_4mp,8,aq.reconstruction.dct16,0.021530999999999998
clic_1_8_to_3_4mp,8,aq.reconstruction.dct16x32,0.08741308333333335
clic_1_8_to_3_4mp,8,aq.reconstruction.dct16x8,0.03674641666666666
clic_1_8_to_3_4mp,8,aq.reconstruction.dct32,0.8931461666666666
clic_1_8_to_3_4mp,8,aq.reconstruction.dct32x16,0.08607316666666666
clic_1_8_to_3_4mp,8,aq.reconstruction.dct8,0.14559358333333333
clic_1_8_to_3_4mp,8,aq.reconstruction.dct8x16,0.04094816666666667
clic_1_8_to_3_4mp,8,aq.reconstruction.final_cfl,4.094232583333333
clic_1_8_to_3_4mp,8,aq.reconstruction.forward.dct16,0.008159666666666666
clic_1_8_to_3_4mp,8,aq.reconstruction.forward.dct16x32,0.0300105
clic_1_8_to_3_4mp,8,aq.reconstruction.forward.dct16x8,0.014263916666666666
clic_1_8_to_3_4mp,8,aq.reconstruction.forward.dct32,0.28632625
clic_1_8_to_3_4mp,8,aq.reconstruction.forward.dct32x16,0.030100416666666668
clic_1_8_to_3_4mp,8,aq.reconstruction.forward.dct8,0.048934
clic_1_8_to_3_4mp,8,aq.reconstruction.forward.dct8x16,0.014437666666666666
clic_1_8_to_3_4mp,8,aq.reconstruction.quantizer,0.8313858333333334
clic_1_8_to_3_4mp,8,aq.reconstruction.reset,0.0071600000000000006
clic_1_8_to_3_4mp,8,aq.strategy_dispatch,0.004107833333333332
clic_1_8_to_3_4mp,8,butteraugli.malta.main,5.605729083333333
clic_1_8_to_3_4mp,8,butteraugli.malta.sub,1.4789896666666669
clic_1_8_to_3_4mp,8,butteraugli.mask.main,1.05072225
clic_1_8_to_3_4mp,8,butteraugli.mask_final.sub,1.233493166666667
clic_1_8_to_3_4mp,8,butteraugli.psycho.main.high_x,1.298906083333333
clic_1_8_to_3_4mp,8,butteraugli.psycho.main.high_y,1.2594375
clic_1_8_to_3_4mp,8,butteraugli.psycho.main.low_medium,4.348927
clic_1_8_to_3_4mp,8,butteraugli.psycho.main.medium_b,1.1451669999999998
clic_1_8_to_3_4mp,8,butteraugli.psycho.main.opsin,1.5439477499999998
clic_1_8_to_3_4mp,8,butteraugli.psycho.main.suppress_x,0.572854
clic_1_8_to_3_4mp,8,butteraugli.psycho.main.ultra_x,1.1335799166666667
clic_1_8_to_3_4mp,8,butteraugli.psycho.main.ultra_y,1.9291041666666666
clic_1_8_to_3_4mp,8,butteraugli.psycho.sub.high_x,0.3504444166666667
clic_1_8_to_3_4mp,8,butteraugli.psycho.sub.high_y,0.3324999166666667
clic_1_8_to_3_4mp,8,butteraugli.psycho.sub.low_medium,1.120100416666667
clic_1_8_to_3_4mp,8,butteraugli.psycho.sub.medium_b,0.31938566666666673
clic_1_8_to_3_4mp,8,butteraugli.psycho.sub.opsin,1.0893299166666668
clic_1_8_to_3_4mp,8,butteraugli.psycho.sub.suppress_x,0.14548958333333334
clic_1_8_to_3_4mp,8,butteraugli.psycho.sub.ultra_x,0.27129166666666665
clic_1_8_to_3_4mp,8,butteraugli.psycho.sub.ultra_y,0.3664825833333334
clic_1_8_to_3_4mp,8,butteraugli.resident_reduction,3.8191875
clic_1_8_to_3_4mp,8,frontend.ac_strategy.dct16,2.026527666666667
clic_1_8_to_3_4mp,8,frontend.ac_strategy.dct16x32,1.3408715833333333
clic_1_8_to_3_4mp,8,frontend.ac_strategy.dct16x8,1.1727465
clic_1_8_to_3_4mp,8,frontend.ac_strategy.dct32,2.25898975
clic_1_8_to_3_4mp,8,frontend.ac_strategy.dct32x16,1.1273229166666665
clic_1_8_to_3_4mp,8,frontend.ac_strategy.dct8,0.663045
clic_1_8_to_3_4mp,8,frontend.ac_strategy.dct8x16,1.135587
clic_1_8_to_3_4mp,8,frontend.ac_strategy.metadata,0.32319091666666666
clic_1_8_to_3_4mp,8,frontend.ac_strategy.select,0.33822925
clic_1_8_to_3_4mp,8,frontend.initial_quantization,1.8565345833333335
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.main.high_x,0.4648195
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.main.high_y,0.41936816666666665
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.main.low_medium,1.4462150833333336
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.main.mask,0.5267084166666666
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.main.medium_b,0.38208333333333333
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.main.opsin,0.5072778333333333
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.main.suppress_x,0.1784860833333333
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.main.ultra_x,0.3762743333333334
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.main.ultra_y,0.6368334166666666
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.sub.high_x,0.11329491666666665
clic_1_8_to_3_4mp,8,frontend.prepare_aq.reference.sub.high_y,0.11115966666666666
